Oh,eta,mean_corr,DEF,Xi,date
10.94274640713322,0.43332455558187466,0.3787133137595574,0.2666218013558243,0.22469001883952205,2022-01-31
10.169963003679674,0.3973871973197759,0.3369152811751694,0.3024279747570768,0.2535937240656271,2022-02-01
9.591737229342757,0.3787888833258547,0.3150337378609533,0.2951376119830209,0.26998313660735873,2022-02-02
9.216956338883472,0.38192441519958853,0.3148044352549588,0.21367800275486828,0.26714757915940107,2022-02-03
10.308040122663707,0.39661345611800547,0.3387849198299916,0.31504666035230255,0.25425530255983847,2022-02-04
11.15371144580156,0.40294965102909364,0.3500951748686257,0.4346400361700172,0.24888801284853634,2022-02-05
10.899846204463765,0.40508389134387734,0.3455702832256923,0.3958225478288636,0.24710576149894228,2022-02-06
10.698180819485282,0.4008034064569779,0.34452871924161654,0.378984217265153,0.2506932519826866,2022-02-07
10.682712178826616,0.39932866648358467,0.34542724108067635,0.3695162286208126,0.2519412622069578,2022-02-08
10.846574160660513,0.3947728440133781,0.3419187313439962,0.42138023694884236,0.2558360413627029,2022-02-09
11.078627294100254,0.4063369179524351,0.35001891098000426,0.4209050743876171,0.24606534184431653,2022-02-10
11.281388252616775,0.41680658838717466,0.357053129067696,0.4200840657746128,0.23754157013825636,2022-02-11
11.671022968304657,0.4301311043663367,0.37389470569425987,0.4028819848740863,0.22711921440724595,2022-02-12
11.122581370644333,0.429580714865647,0.3708307410949417,0.32914061153525853,0.22754053025646254,2022-02-13
10.757336384699258,0.4253660148600765,0.3601917576708869,0.3111799151861029,0.23079284176042977,2022-02-14
10.718940561965338,0.42852690797027015,0.3586998249751723,0.310785215779378,0.22834938743599856,2022-02-15
10.933363194838384,0.4315892949180402,0.3630516866633939,0.32563532613486684,0.22600675636869644,2022-02-16
10.865157033518946,0.4400023760019681,0.36531982516924427,0.29281841677976295,0.21969397635244345,2022-02-17
10.43124318543259,0.4501731629348039,0.37099264152509864,0.18012020534675569,0.21229727074713814,2022-02-18
10.571571687518873,0.4526825650374553,0.3737881036448447,0.1941065050641642,0.21051093799590426,2022-02-19
10.527033025295877,0.4514381107050284,0.37323967634977234,0.19633684589197672,0.21139492354285144,2022-02-20
10.647602301038045,0.45758210864275106,0.37937082770559366,0.19024898587918387,0.20706637644034157,2022-02-21
10.844366418896227,0.4612391373010831,0.375813663515384,0.22001365806870743,0.20453213523396366,2022-02-22
10.16486671963048,0.46248170008414446,0.3679462447694285,0.124249547990481,0.20367814496412132,2022-02-23
10.777611890404506,0.4778593665780826,0.38549033643780994,0.15151195134205067,0.19339986305136295,2022-02-24
11.424692718761294,0.4891239645927423,0.39998869747886595,0.2187390281509676,0.18620135482292238,2022-02-25
11.967652568320462,0.49513165939283965,0.4097563928307938,0.2870138341611889,0.18247240485918062,2022-02-26
12.118548713649263,0.49589141889303845,0.4138996710227461,0.3007088133784162,0.18200617595902477,2022-02-27
12.07327324244647,0.4934705341904211,0.4119694712882199,0.30592136903517303,0.1834959241086277,2022-02-28
12.336012536105548,0.48933559414278105,0.4148644645962974,0.35275642913532895,0.18606871141127948,2022-03-01
12.730272010008001,0.491846873574752,0.42179700587445496,0.38727857390199777,0.18450190726859475,2022-03-02
12.943798031015147,0.4980210499112898,0.42579687737059785,0.3924337504277346,0.1807056605335956,2022-03-03
12.889225890675927,0.496694863986073,0.4276772976459027,0.370521616216894,0.18151443514658802,2022-03-04
12.97478528772491,0.4983031117546147,0.4307063054001198,0.3779540969080313,0.1805341103677857,2022-03-05
12.427265102460852,0.4981734648193452,0.420355331059461,0.31508103474520693,0.1806129414699812,2022-03-06
11.494462037410589,0.5014611222428702,0.4198280170351232,0.14970587986634815,0.17862449006702039,2022-03-07
11.369935048381894,0.5011460761148784,0.4213257407735665,0.1318679045843096,0.178814085033285,2022-03-08
11.51769612176558,0.49986963227356396,0.420783267871409,0.1637836947386685,0.17958431139441308,2022-03-09
11.66977047151792,0.4996885150425251,0.4205398290453587,0.19469671938306846,0.17969386883442057,2022-03-10
11.773903736466272,0.5011470068943091,0.42155061054955406,0.2061811557819757,0.17881352459332422,2022-03-11
11.688231493059195,0.5009918379105773,0.4211078836500378,0.1928771089824278,0.17890697904985634,2022-03-12
11.489127926169001,0.5000969610965598,0.41945829260150025,0.16060910114313245,0.17944689518717424,2022-03-13
11.5797675920179,0.5011410865897963,0.421672970592999,0.16975369648209343,0.17881708935098065,2022-03-14
12.143791041889928,0.5063489437032257,0.4323681847736529,0.21346257224011841,0.17570861749925568,2022-03-15
12.6628876086476,0.5077961142456856,0.4348079045026097,0.2833383465776293,0.17485446324558335,2022-03-16
13.263435329196508,0.508240314342046,0.4386671799736532,0.3665241366559749,0.17459311963599883,2022-03-17
13.616636271778152,0.5107812878177898,0.44252015760730384,0.3997148029761947,0.17310563702756207,2022-03-18
13.774017447625717,0.5166783051701774,0.44753630343485795,0.4003295837996942,0.16970218110401353,2022-03-19
14.084750482936624,0.5220629930900715,0.45437936708890214,0.42527319159901844,0.16665289689050455,2022-03-20
14.26256038337003,0.5261195585147118,0.46113555602018014,0.43007156618021597,0.1643919526892999,2022-03-21
14.579489024808103,0.5261133397822942,0.4671976353333704,0.4676029507118174,0.1643953951440792,2022-03-22
14.826493924186614,0.5261899809322446,0.47016171466842605,0.49886603063929247,0.16435297453551181,2022-03-23
14.995383133654864,0.5281680185284743,0.47187525031537836,0.512667564719707,0.16326191651387412,2022-03-24
15.556123655290317,0.5321404974056744,0.4847118455844373,0.5594866317779369,0.16109258300470547,2022-03-25
15.479906239737492,0.5227722278164528,0.4883656104264567,0.576875133863519,0.1662553707948985,2022-03-26
14.316434729425175,0.4971320542165434,0.4530107988706746,0.5243412736402946,0.18124741547602183,2022-03-27
12.754077133318066,0.4710408849578017,0.40678465961246946,0.4302792518157064,0.1978916620601752,2022-03-28
11.05248193217616,0.4499181538695777,0.3724830429301176,0.2674865588019605,0.21247964678589618,2022-03-29
10.343963003572991,0.44033605161361367,0.36115581698475635,0.1920316339328306,0.21944727023036475,2022-03-30
10.408474644780808,0.4384209337218491,0.3594650251763518,0.2081725152699968,0.2208670077310944,2022-03-31
10.447893871044384,0.4416309677612055,0.35906688067942377,0.21110821433381488,0.21849248299418722,2022-04-01
10.481540010247068,0.4414620209830008,0.3570743130693084,0.2263836706081366,0.21861681737229316,2022-04-02
10.679678646605664,0.4473443895771365,0.3617558213723355,0.23830999596371044,0.21432913118648816,2022-04-03
10.871126172716968,0.45211454859809774,0.3667750153819729,0.2435249242019406,0.2109139632340418,2022-04-04
11.243347789272894,0.457698510917263,0.3784300736702903,0.2565341446099865,0.20698523042247652,2022-04-05
11.949776093862106,0.46074795935813306,0.3837161482343206,0.35581945431417517,0.20487069931345123,2022-04-06
12.653900149113223,0.4653465678263894,0.3972224624025527,0.4550604335031191,0.20172273791524603,2022-04-07
12.377924426764713,0.46028395257397414,0.3869417937949251,0.46519602493978723,0.20519104935024532,2022-04-08
11.858899018114686,0.4512210780014344,0.36909890704839515,0.4593164339217981,0.21154947023379966,2022-04-09
11.11224791253653,0.4346519372970822,0.34636579699195724,0.4366633205029081,0.22368796590222428,2022-04-10
10.755719663868586,0.42486161316578985,0.3419389390505611,0.4543187348137457,0.23118516949824663,2022-04-11
9.956851825210313,0.4071416473349644,0.3309318856837957,0.37514416864936756,0.24539946594755388,2022-04-12
10.3923467924618,0.41076051831889726,0.34540468735303836,0.34194259445665304,0.2424272212674305,2022-04-13
11.449031842045374,0.4278544704642888,0.366978081310256,0.427714619103643,0.2288670238627001,2022-04-14
11.378944678620377,0.4259704201975225,0.36318974984064206,0.42708498580494536,0.2303236071558673,2022-04-15
11.27495658189955,0.4238666624100299,0.3591259700070496,0.4306077688871949,0.23196100659136015,2022-04-16
11.139467124157393,0.4228014414892204,0.35507493172646776,0.4345860641914386,0.23279452475045387,2022-04-17
11.08238017606672,0.42108597423560856,0.35367866277705834,0.44711631296011584,0.23414315040897896,2022-04-18
11.172335157524662,0.4205067173506407,0.35392530276842693,0.46825458207401527,0.23460029917875966,2022-04-19
11.312015098839586,0.42222917541435545,0.35705541327568097,0.4711369007143507,0.23324354977213932,2022-04-20
11.286241004425875,0.42195004297361294,0.35692574495639023,0.44736906337835325,0.233462883462254,2022-04-21
11.305903064872629,0.4184506126623092,0.3556768915884928,0.44653348144575405,0.23623019312464966,2022-04-22
11.93203943897665,0.42242334564298667,0.3682412745698441,0.5180454381047408,0.23309109831225158,2022-04-23
12.586021250784022,0.4358742046931897,0.38348117821035715,0.5629369124250415,0.22276921726949078,2022-04-24
12.572920993472813,0.4353842318832831,0.3800392112014022,0.5633751935238481,0.2231370638715646,2022-04-25
11.93348476849279,0.426647532128165,0.36339951622251343,0.5118567887587849,0.22979905921970956,2022-04-26
11.12638093993878,0.41553662195683294,0.3454060137852997,0.44331533691313935,0.23855955674832596,2022-04-27
10.594137876543117,0.40224999259226857,0.3280841251821758,0.42085909721537323,0.2494750735622159,2022-04-28
10.792161829668112,0.4066383850239229,0.3335158548911751,0.4325279437960626,0.24581568056662126,2022-04-29
11.033472793263392,0.41653565535917436,0.3458485652056396,0.4174913696032365,0.23775838096581792,2022-04-30
11.538984083954567,0.41864220072627767,0.3550963048115075,0.4985900881116611,0.23607784221737063,2022-05-01
11.586367094102423,0.41794027051862637,0.35926698849492583,0.5132300436036206,0.2366364973381881,2022-05-02
11.495926970062879,0.41608144766384003,0.3577093289080729,0.50992079030136,0.2381222991473473,2022-05-03
11.30562106867775,0.4151140035254286,0.35519078622775546,0.49876326049095265,0.2388992880634189,2022-05-04
11.32468990564684,0.41543913978178293,0.35610842628275874,0.5058072064246765,0.23863787709177045,2022-05-05
11.42767847576032,0.41735611314985,0.3568280055852955,0.5241885644362307,0.23710242668497847,2022-05-06
11.356636726539646,0.4194359833624983,0.35558936969293814,0.5421901279038482,0.23544767209241824,2022-05-07
11.120438390247566,0.41854850395799914,0.3534898653572102,0.47923538973824265,0.2361523376461287,2022-05-08
10.478683701441602,0.40955770308827,0.34156342507298415,0.40774115324896837,0.24341109953770435,2022-05-09
9.809977051624536,0.4053807474508878,0.32773447772002356,0.37052985421293316,0.24685887741719365,2022-05-10
10.206947130373099,0.40942373950303856,0.33311079743122535,0.41356887778375173,0.24352092584217314,2022-05-11
10.808918844308696,0.4186652112398842,0.34358102741780017,0.45477836612016725,0.23605955085781466,2022-05-12
11.379536765157267,0.4219518902610728,0.3506792802756852,0.5153520383576412,0.23346143124280436,2022-05-13
12.004994511915637,0.4231139021477689,0.3567146283838386,0.560243321601336,0.23254971938786603,2022-05-14
12.596898617670519,0.4378868794238041,0.3759223153366867,0.5553417325712325,0.22126455437644887,2022-05-15
12.982896914088041,0.45177023585485543,0.38824377115690367,0.544720431101815,0.21115863929884202,2022-05-16
13.409412381173185,0.4681608581080072,0.4036613003425441,0.5339884609119995,0.1998201320274321,2022-05-17
13.273143902902513,0.4709796420371163,0.404023615369062,0.5124825834054645,0.19793247608687353,2022-05-18
12.79102302935639,0.46495375201528866,0.3968391761992532,0.478340961564487,0.20198973858138033,2022-05-19
12.289938283958197,0.4553562382256905,0.38852121656932603,0.43154076104561956,0.20862420371927495,2022-05-20
11.908785426992578,0.4480681373279758,0.3767362767432747,0.4133868122676752,0.2138074314625028,2022-05-21
11.411450226311523,0.4485521678793577,0.37274944954862704,0.3562241379480688,0.2134592361110804,2022-05-22
10.890779350772032,0.4495752882993054,0.365494101797468,0.2689377939096704,0.21272510253679677,2022-05-23
10.881006232263648,0.447705420270611,0.3620350146457283,0.26677424832498164,0.2140687301892815,2022-05-24
10.97467872718948,0.4501700335985819,0.36466645877730414,0.254045031007168,0.21229950782035759,2022-05-25
10.652812619002255,0.44703938045797753,0.36289452405181893,0.20157280559654012,0.21454937227332538,2022-05-26
9.942263458033118,0.43987703050747373,0.3615300519993297,0.10291816402938903,0.21978672333853597,2022-05-27
9.69410551219212,0.432296028635745,0.3566664463069082,0.10227052713801785,0.22546954914233636,2022-05-28
9.918994866218622,0.4256951687137712,0.34910821775047485,0.19956292513446236,0.23053718228317918,2022-05-29
10.101639161208997,0.4221239542236326,0.3439867259287265,0.2552926510376508,0.2333262051407382,2022-05-30
10.339359101749723,0.4261503426083876,0.3476909225957511,0.27899036569041047,0.23018410740391743,2022-05-31
10.515249710497004,0.4313411183946648,0.35487780972113864,0.2878690214672338,0.22619570548727522,2022-06-01
10.468802806216354,0.42871297277047593,0.3555447563314028,0.2787214275066291,0.2282063633104759,2022-06-02
10.562703830748518,0.42656756305236154,0.35895686025358053,0.27718346414054434,0.2298609477359116,2022-06-03
10.77132907467339,0.4253300856411206,0.36469985709870983,0.28947998656326746,0.23082076576209934,2022-06-04
10.805779822931616,0.4253612009438483,0.3662508349172029,0.29465611566054206,0.2307965829150308,2022-06-05
10.728450589460824,0.422122335381789,0.36329734750562953,0.3059189392682216,0.2333274770332057,2022-06-06
10.945193961746485,0.42216083195523335,0.3647007543221445,0.3530664779544634,0.23329723290404,2022-06-07
11.146283796044159,0.4151521201350866,0.3630753646088818,0.4274868231001671,0.23886862733119868,2022-06-08
10.69413987311202,0.4050033274898903,0.349576760386006,0.4380920560766104,0.2471728060191595,2022-06-09
10.177127301208163,0.39607197411014117,0.33426454683443685,0.4288108781374214,0.2547193168049031,2022-06-10
9.716720317365413,0.391344308663951,0.32173849298905227,0.3821790368590001,0.25880675632788663,2022-06-11
9.784937601446325,0.3877494557582579,0.3209263131665917,0.3447311027923138,0.2619586329659084,2022-06-12
10.280336120939676,0.3848049063023725,0.3220017817718843,0.3993422885720355,0.26456891642613667,2022-06-13
10.973046544979479,0.39576493352687947,0.33607216364855763,0.4573906390603165,0.25498280639583715,2022-06-14
11.751540181171723,0.41094465945284164,0.3575372130016675,0.517143402304587,0.24227694900242053,2022-06-15
12.259487840655755,0.4217244763568093,0.3709215443691441,0.5508433680278744,0.23364027744645763,2022-06-16
12.725171453430876,0.4288792700857126,0.37828105294779557,0.5873788018050967,0.2280786098508835,2022-06-17
13.371570089042896,0.4390873252551307,0.3949392562075044,0.6235833674324832,0.22037195163032408,2022-06-18
13.446037475030241,0.43963690674017997,0.39638232833911013,0.6185093795679519,0.2199645076628176,2022-06-19
13.472694121462109,0.43968361505502007,0.395128716698791,0.6432174480208819,0.21992991420855745,2022-06-20
13.713936947818931,0.44170609164205576,0.3968061035006996,0.6907080309602794,0.21843721917964098,2022-06-21
14.04609853694023,0.4495999105290652,0.4092645764499353,0.7101391815713123,0.2127074661591358,2022-06-22
13.554768102997784,0.44274870851177994,0.39920724041423244,0.6876428747849264,0.21767167453654787,2022-06-23
12.941911842063183,0.4315598668542767,0.38410954678984155,0.6479818128372083,0.2260291531650551,2022-06-24
12.786302567277076,0.42662134817974695,0.3806319082259964,0.6237604017550598,0.22981932128924648,2022-06-25
12.699231460074069,0.42108400897209564,0.37859148161132533,0.6176597809681008,0.23414469988535128,2022-06-26
12.315741834885852,0.4149738791602635,0.3736947422613341,0.6140313276677881,0.2390120369466446,2022-06-27
12.059590097547263,0.4111976349613323,0.365252486595229,0.5924722829660036,0.24207065486616014,2022-06-28
11.796917128258732,0.3992055342970888,0.3547008943167956,0.5725613132018922,0.2520457443813079,2022-06-29
11.812167390425165,0.39554826348121885,0.3515712500131935,0.6000367011383047,0.2551689077283135,2022-06-30
11.826912008434647,0.39268439248858567,0.3506666972712655,0.6438733532070089,0.2576415325246161,2022-07-01
11.621371448982307,0.3888746704226713,0.34904854720425177,0.5781435996094328,0.26096796783902937,2022-07-02
11.179713298032805,0.38045989383324985,0.3388648370133765,0.5273764379700726,0.2684682650079704,2022-07-03
10.548174411196465,0.36922011383672937,0.323157865761042,0.47508004403866805,0.27882389383547085,2022-07-04
9.993008297787107,0.35722831866933,0.31198559089418637,0.4337027503830769,0.29031318818368906,2022-07-05
9.656375430440695,0.3513790788432015,0.30751763914106783,0.40425708614414196,0.296087915003801,2022-07-06
9.326224190926762,0.3449481766262499,0.3036755476749335,0.37059848688470937,0.30256955066326974,2022-07-07
8.908158113297626,0.34170608148270987,0.2975594300780537,0.3207012817499636,0.30589082708115245,2022-07-08
8.379629803633932,0.3363160689893918,0.29153006117787045,0.25844233523634175,0.3114933627575252,2022-07-09
7.9210465250086814,0.3305295641746403,0.28450359288140453,0.20717076985804161,0.31762228829881484,2022-07-10
7.491163912301515,0.3230727843543242,0.2766706234914357,0.17927720267141298,0.3256984937992184,2022-07-11
7.407985357269379,0.32017763150298795,0.2754875323229331,0.19113006494490323,0.32888920261931087,2022-07-12
7.622344632456983,0.3304738453530248,0.28585905571505116,0.19215028523517047,0.3176818867409951,2022-07-13
7.810058990323999,0.3383305934973061,0.29061535708349023,0.20765677361998472,0.3093874981804891,2022-07-14
7.177921236486798,0.33046487369258093,0.27870766688991233,0.12068115579768933,0.31769148413035453,2022-07-15
7.197656670578675,0.3229681253972234,0.2715862611472513,0.15949970046340728,0.32581329593142744,2022-07-16
7.2859195257402325,0.3223527331408995,0.2687841564873167,0.19606535478729842,0.3264891487895333,2022-07-17
7.498701211004913,0.32442126190826215,0.2701843078806083,0.2275319061773976,0.32422293978427963,2022-07-18
7.415180186211018,0.31782513885267905,0.2687643875451171,0.2177615689923507,0.33150485749084696,2022-07-19
7.302970247587734,0.3087879487508999,0.2619945172178917,0.2782800649286632,0.3417479083335278,2022-07-20
6.905201335681665,0.3079213756846072,0.2566525559740392,0.1876962295365417,0.3427465877890871,2022-07-21
6.894307600715313,0.30517175309336186,0.25168119770378544,0.22038770055840637,0.34593474385169637,2022-07-22
7.546013201483766,0.3089685994374377,0.259280253698855,0.3610704611966491,0.34154008482656434,2022-07-23
7.98974575709132,0.3067189908470068,0.2580834945253906,0.4661147495056273,0.3441371082466296,2022-07-24
8.357320789539571,0.3191981704119775,0.2703108380124705,0.4213323709959665,0.3299757144375236,2022-07-25
8.22283729315511,0.32379244227961657,0.27411180927513024,0.36537758711793394,0.3249101838128899,2022-07-26
8.318573580729524,0.32509808941716545,0.274108185198382,0.44480800099135437,0.32348485166959545,2022-07-27
7.408069948434585,0.3168231759040565,0.2568338141539884,0.28780338377744336,0.3326252125287498,2022-07-28
6.596130709262531,0.31111077140218657,0.25397156944765503,0.11271521982777673,0.33908530880003657,2022-07-29
7.309498502514193,0.3164750499015473,0.2655373699104215,0.20653668572797962,0.33301535881294053,2022-07-30
7.869683773390167,0.32122852812105274,0.27649320135787747,0.2542852851283037,0.3277274258320068,2022-07-31
8.237673564360005,0.32572095655362887,0.2809188716209526,0.30029290218524013,0.3228070926938872,2022-08-01
8.31743302733082,0.3280542000360961,0.28116046421659113,0.3064741924331833,0.3202808245013652,2022-08-02
8.406139026046603,0.3292372659819035,0.28149514864629765,0.31695704661660923,0.3190074492807436,2022-08-03
8.565634565877671,0.33437043197609484,0.28750671740119255,0.31816609011043673,0.3135408222290609,2022-08-04
8.566322234669974,0.33310195123890685,0.2887828500315767,0.3079692916880091,0.3148829290511371,2022-08-05
8.52988989087324,0.33287695788729665,0.28721868470521716,0.3108394558109306,0.3151215807881074,2022-08-06
8.366266284017223,0.33923519004549474,0.2850006073348272,0.2862347739102082,0.3084465240428482,2022-08-07
8.158129108147277,0.3408361361107177,0.2846325208780056,0.2461766008187396,0.306788206214657,2022-08-08
8.10771501466234,0.3357395377494573,0.28107203446762435,0.2728632319726703,0.31209866814867115,2022-08-09
8.254875346495632,0.3277411280459991,0.2754867914435088,0.3864514391193557,0.32061864450505,2022-08-10
8.44055579125709,0.3302909210785141,0.28115854558746584,0.41256210142483557,0.317877626400302,2022-08-11
